ecell_int_id,EUtranCellFDDId,timeslice_id,period_start,CellAvailability,RrcConnEstabSuccRate,S1SigConnEstabSuccRate,ErabEstabSuccessRate,InitialErabEstabSuccessRate,AvgNumRrcConnectedUsers,OutgoingHO,DlTraffic,UlTraffic,DropsDueToUeLost,DlAvgNumActiveUe,UlAvgNumActiveUe,DlSchedulerActivityRate,UlSchedulerActivityRate,AvgNumDlUeScheduledInTti,AvgNumUlUeScheduledInTti,DlRadioUtilization,UlRadioUtilization,DlPdcpLatency,DlMacLatency,DlRlcAckFailRate,UlRlcAckFailRate,RachSuccRate,NumRrcConnEstabAttReatt,IncomingHO,target
536974528,L21-MD0447-1B,5,2017-11-12 20:00:00,100.0,100.0,100.0,100.0,100.0,0.005555555555555557,10.0,0.000128,0.0,0.0,3.277777777777778e-05,2.888888888888889e-05,3.277777777777778e-05,3.9166666666666665e-05,3.449152542372881,7.765957446808509,5.0,5.0,3.647058823529412,4.864197530864198,0.0,0.0,40.81632653061224,0.0,0.0,0.0
536974528,L21-MD0447-1B,4,2017-11-12 21:00:00,100.0,100.0,100.0,100.0,100.0,0.01805555555555556,7.0,0.001435,0.000284,0.0,0.00026055555555555554,0.0003338888888888889,0.0002616666666666667,0.00026388888888888886,1.0732484076433122,4.408421052631579,5.0,5.0,4.986970684039088,3.5931330472103005,0.25839793281653745,0.22197558268590456,32.0,0.0,0.0,0.0
536974528,L21-MD0447-1B,1,2017-11-12 22:00:00,100.0,100.0,100.0,100.0,100.0,0.04305555555555556,4.0,0.010255,0.000153,0.0,0.0005938888888888889,0.0005549999999999999,0.0005941666666666668,0.00038972222222222224,0.9237961664329126,6.238061297220242,5.0,5.0,4.462121212121212,3.2317718940936864,0.7238883143743536,0.2516778523489933,26.08695652173913,0.0,2.0,0.0
536974528,L21-MD0447-1B,12,2017-11-12 23:00:00,100.0,100.0,100.0,100.0,100.0,0.019444444444444445,7.0,0.008201,0.00032,0.0,0.0005375,0.0003508333333333333,0.0005375,0.00026944444444444444,0.9576227390180878,2.5051546391752577,5.0,5.0,5.2,3.2975391498881432,0.0,0.0,39.285714285714285,0.0,3.0,0.0
536974528,L21-MD0447-1B,25,2017-11-13 00:00:00,100.0,100.0,100.0,100.0,100.0,0.0,3.0,3.9e-05,0.0,0.0,5.5555555555555575e-06,8.055555555555556e-06,5.5555555555555575e-06,9.166666666666666e-06,4.0,13.06060606060606,5.0,5.0,3.0,3.8133333333333335,0.0,0.0,33.333333333333336,0.0,1.0,0.0
536974528,L21-MD0447-1B,21,2017-11-13 01:00:00,100.0,100.0,100.0,100.0,100.0,0.0027777777777777783,1.0,5.600000000000001e-05,0.0,0.0,1.5e-05,1.25e-05,1.5e-05,7.777777777777777e-06,0.8518518518518519,6.928571428571429,5.0,5.0,4.090909090909091,4.488888888888889,0.0,0.0,16.666666666666668,0.0,0.0,0.0
536974528,L21-MD0447-1B,24,2017-11-13 02:00:00,100.0,100.0,100.0,100.0,100.0,0.0,1.0,0.001836,0.0,0.0,4.555555555555554e-05,3.277777777777778e-05,4.555555555555554e-05,1.8055555555555555e-05,0.8231707317073171,5.138461538461539,5.0,5.0,3.5,4.152046783625732,0.0,0.0,12.5,0.0,0.0,0.0
536974528,L21-MD0447-1B,23,2017-11-13 03:00:00,100.0,100.0,100.0,100.0,100.0,0.0,2.0,7.4e-05,3e-06,0.0,4.527777777777778e-05,9e-05,4.527777777777778e-05,3.583333333333333e-05,0.8650306748466258,4.627906976744186,5.0,5.0,3.875,5.348837209302325,1.2345679012345678,0.0,12.195121951219509,0.0,0.0,0.0
536974528,L21-MD0447-1B,15,2017-11-13 04:00:00,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0
536974528,L21-MD0447-1B,14,2017-11-13 05:00:00,100.0,100.0,100.0,100.0,100.0,0.0027777777777777783,1.0,0.000181,0.0,0.0,3.6944444444444454e-05,5.138888888888889e-05,3.6944444444444454e-05,2.1666666666666667e-05,0.9924812030075189,4.371794871794871,5.0,5.0,4.4,5.6,0.0,0.0,9.375,0.0,0.0,0.0
